# z,n,symbol,jp,abundance,half_life_sec,half_life_text,decays,binding_kev_per_a,mass_excess_kev,discovery
65,103,Tb,(4-),,8.2,8.2 s,B-:100,8082.8,-52781.181,1999
65,104,Tb,(3/2+),,5.1,5.1 s,B-:100 B-N,8069,-50480,2012
65,105,Tb,,,0.96,0.96 s,B-:100 B-N,8047,-46710,2012
65,106,Tb,,,1.24,1.24 s,B-:100 B-N,8030,-43770,2012
65,107,Tb,(6+),,0.76,0.76 s,B-:100 B-N,8006,-39690,2012
65,108,Tb,,,,,B-:100 B-N,7988,-36510,2018
65,109,Tb,,,,,B-:100 B-N,7963,-31970,2018
66,73,Dy,(7/2+),,0.6,0.6 s,EC+B+:100 ECP:11,7971,-37700,1999
66,74,Dy,0+,,,,EC+B+,8008,-42830,2002
66,75,Dy,(9/2-),,0.9,0.9 s,EC+B+:100 B+P,8027,-45382,1984
66,76,Dy,0+,,2.3,2.3 s,EC+B+:100 ECP:0.06,8061,-50120,1986
66,77,Dy,(1/2+),,5.6,5.6 s,EC+B+:100 ECP,8075.05,-52168.949,1983
66,78,Dy,0+,,9.1,9.1 s,EC+B+:100 ECP,8105.59,-56570.091,1986
66,79,Dy,(1/2+),,6,6 s,EC+B+:100 ECP:50,8116.89,-58242.607,1982
66,80,Dy,0+,,33.2,33.2 s,EC+B+:100,8146.11,-62554.928,1981
66,81,Dy,(1/2+),,67,67 s,EC+B+:100 B+P:0.05,8156.77,-64196.047,1975
66,82,Dy,0+,,198,3.3 m,EC+B+:100,8180.94,-67859.397,1974
66,83,Dy,7/2-,,252,4.2 m,EC+B+:100,8179.1,-67693.99,1958
66,84,Dy,0+,,430.2,7.17 m,EC+B+:64 A:36,8189.15,-69309.618,1959
66,85,Dy,7/2(-),,1074,17.9 m,EC+B+:94.4 A:5.6,8184.68,-68752.388,1959
66,86,Dy,0+,,8568,2.38 h,EC+B+:99.9 A:0.1,8192.92,-70117.963,1958
66,87,Dy,7/2(-),,2.304e+04,6.4 h,EC+B+:99.9906 A:0.0094,8185.75,-69143.197,1958
66,88,Dy,0+,,9.467e+13,3.0E+6 Y,A:100,8193.13,-70394.015,1961
66,89,Dy,3/2-,,3.564e+04,9.9 h,EC+B+:100,8184.36,-69155.939,1958
66,90,Dy,0+,0.056,STABLE,stable,2EC,8192.44,-70529.386,1948
66,91,Dy,3/2-,,2.93e+04,8.14 h,EC+B+:100,8184.63,-69424.669,1953
66,92,Dy,0+,0.095,STABLE,stable,,8190.13,-70407.152,1938
66,93,Dy,3/2-,,1.248e+07,144.4 d,EC:100,8181.58,-69167.22,1951
66,94,Dy,0+,2.329,STABLE,stable,,8184.05,-69672.425,1938
66,95,Dy,5/2+,18.889,STABLE,stable,A,8173.31,-68055.494,1934
66,96,Dy,0+,25.475,STABLE,stable,,8173.46,-68181.169,1934
66,97,Dy,5/2-,24.896,STABLE,stable,,8161.78,-66380.858,1934
66,98,Dy,0+,28.26,STABLE,stable,,8158.71,-65967.649,1934
66,99,Dy,7/2+,,8395,2.332 h,B-:100,8143.91,-63612.289,1935
66,100,Dy,0+,,2.938e+05,81.6 h,B-:100,8137.28,-62584.471,1949
66,101,Dy,(1/2-),,372,6.20 m,B-:100,8120.88,-59911.451,1960
66,102,Dy,0+,,522,8.7 m,B-:100,8112.53,-58558.398,1982
66,103,Dy,(5/2)-,,39,39 s,B-:100,8094.76,-55596.01,1990
66,104,Dy,0+,,55,55 s,B-:100,8084,-53710,2010
66,105,Dy,,,4.1,4.1 s,B-:100,8062,-50010,2012
66,106,Dy,0+,,1.6e-07,160 ns,B-,8049,-47760,2012
66,107,Dy,(9/2+),,1.43,1.43 s,B-:100,8026,-43740,2012
66,108,Dy,0+,,1.6e-07,160 ns,B-,8011,-41130,2012
66,109,Dy,,,,,B-:100 B-N,7986,-36730,2018
66,110,Dy,0+,,,,B-:100 B-N,7969,-33610,2018
67,73,Ho,(6- 0- 8+),,0.006,6 ms,P:100,7906,-29317,1999
67,74,Ho,(7/2-),,0.0041,4.1 ms,P:100,7943,-34364,1998
67,75,Ho,(7- 8+),,0.4,0.4 s,EC+B+:100 ECP:0 P:0,7965,-37250,2001
67,76,Ho,(11/2-),,,,EC+B+ ECP,7999,-42048,2000
67,77,Ho,(5-),,0.7,0.7 s,EC+B+:100 ECP,8017.1,-44609.521,1986
67,78,Ho,(11/2-),,2.4,2.4 s,EC+B+:100,8048.58,-49120.113,1987
67,79,Ho,(6-),,3.32,3.32 s,EC+B+:100 ECP,8063.24,-51238.227,1982
67,80,Ho,(11/2-),,5.8,5.8 s,EC+B+:100,8094.04,-55757.101,1982
67,81,Ho,(1+),,2.2,2.2 s,EC+B+:100,8108.98,-57991.166,1979
67,82,Ho,(11/2-),,21,21.0 s,EC+B+:100,8133.26,-61645.854,1979
67,83,Ho,(2)-,,72,72 s,EC+B+:100,8134.84,-61945.892,1963
67,84,Ho,(11/2-),,35.2,35.2 s,EC+B+:78 A:22,8145.53,-63622.746,1963
67,85,Ho,2-,,161.8,161.8 s,EC+B+:88 A:12,8144.92,-63604.636,1963
67,86,Ho,11/2-,,120.6,2.01 m,EC+B+:99.949 A:0.051,8153.64,-65012.074,1963
67,87,Ho,2-,,705.6,11.76 m,EC+B+:99.981 A:0.019,8150.68,-64639.378,1966
67,88,Ho,5/2+,,2880,48 m,EC+B+:100,8159.21,-66039.799,1959
67,89,Ho,4-,,3360,56 m,EC+B+:100,8155.43,-65538.403,1957
67,90,Ho,7/2-,,756,12.6 m,EC+B+:100,8163.14,-66832.862,1966
67,91,Ho,5+,,678,11.3 m,EC+B+:100,8158.47,-66187.396,1961
67,92,Ho,7/2-,,1983,33.05 m,EC+B+:100,8165.11,-67329.62,1958
67,93,Ho,5+,,1536,25.6 m,EC+B+:100,8158.6,-66382.425,1950
67,94,Ho,7/2-,,8928,2.48 h,EC:100,8163.11,-67196.294,1954
67,95,Ho,1+,,900,15.0 m,EC+B+:100,8155.41,-66040.563,1957
67,96,Ho,7/2-,,1.442e+11,4570 Y,EC:100,8156.97,-66378.027,1957
67,97,Ho,1+,,1728,28.8 m,EC+B+:60 B-:40,8147.92,-64980.517,1938
67,98,Ho,7/2-,100,STABLE,stable,,8146.96,-64898.017,1934
67,99,Ho,0-,,9.657e+04,26.824 h,B-:100,8135.49,-63070.339,1936
67,100,Ho,7/2-,,1.116e+04,3.1 h,B-:100,8130.37,-62279.459,1955
67,101,Ho,3+,,179.4,2.99 m,B-:100,8116.81,-60059.231,1960
67,102,Ho,7/2-,,283.2,4.72 m,B-:100,8109.06,-58796.01,1963
67,103,Ho,(6+),,165.6,2.76 m,B-:100,8093.79,-56237.514,1960
67,104,Ho,(7/2-),,53,53 s,B-:100,8083.6,-54517.822,1989
67,105,Ho,,,25,25 s,B-:100,8066,-51484,1991
67,106,Ho,(7/2-),,6.9,6.9 s,B-:100,8054,-49351,2012
67,107,Ho,(8-),,3.2,3.2 s,B-:100 B-N,8034,-45870,2012
67,108,Ho,(7/2-),,1.9,1.9 s,B-:100 B-N,8019,-43300,2012
67,109,Ho,,,1.6e-07,160 ns,B-N B-,7997,-39390,2012
67,110,Ho,(7/2-),,,,B-:100 B-N,7980,-36280,2018
67,111,Ho,,,,,B-:100 B-N,7957,-32130,2018
68,75,Er,,,,,,7917,-31160,2005
68,76,Er,0+,,2e-07,200 ns,EC+B+:100,7956,-36608,2003
68,77,Er,(1/2+),,,,,7975,-39240,1989
68,78,Er,0+,,1.7,1.7 s,EC+B+:100,8010.51,-44322.019,1993
68,79,Er,(1/2+),,3.2,3.2 s,EC+B+:100 B+P:0,8026.48,-46607.814,1992
68,80,Er,0+,,4.6,4.6 s,EC+B+:100 ECP:0.15,8059.69,-51478.997,1982
68,81,Er,(1/2+),,4,4 s,EC+B+:100 ECP:7,8074.96,-53741.621,1984
68,82,Er,0+,,18.5,18.5 s,EC+B+:100,8102.2,-57831.323,1982
68,83,Er,(7/2-),,23.5,23.5 s,EC+B+:100,8104.87,-58266.29,1970
68,84,Er,0+,,10.3,10.3 s,A:90 EC+B+:10,8119.35,-60500.218,1963
68,85,Er,(7/2-),,37.1,37.1 s,A:53 EC+B+:47,8118.82,-60466.682,1963
68,86,Er,0+,,223.8,3.73 m,EC+B+:99.53 A:0.47,8132.39,-62604.974,1963
68,87,Er,7/2-,,318,5.3 m,EC+B+:99.978 A:0.022,8129.44,-62209.172,1969
68,88,Er,0+,,1170,19.5 m,EC+B+:100 A:0.000017,8141.91,-64211.683,1967
68,89,Er,3/2-,,1119,18.65 m,EC+B+:100,8136.38,-63413.648,1966
68,90,Er,0+,,8244,2.29 h,EC:100,8147.93,-65303.815,1961
68,91,Er,3/2-,,2160,36 m,EC+B+:100,8142.77,-64561.12,1962
68,92,Er,0+,,1.029e+05,28.58 h,EC:100,8151.72,-66064.176,1954
68,93,Er,3/2-,,1.156e+04,3.21 h,EC+B+:100,8145.86,-65201.298,1954
68,94,Er,0+,0.139,STABLE,stable,,8152.4,-66334.21,1938
68,95,Er,5/2-,,4500,75.0 m,EC+B+:100,8144.74,-65167.413,1953
68,96,Er,0+,1.601,STABLE,stable,,8149.02,-65942.573,1938
68,97,Er,5/2-,,3.73e+04,10.36 h,EC:100,8139.93,-64521.353,1950
68,98,Er,0+,33.503,STABLE,stable,,8141.95,-64924.145,1934
68,99,Er,7/2+,22.869,STABLE,stable,,8131.74,-63289.256,1934
68,100,Er,0+,26.978,STABLE,stable,,8129.59,-62989.231,1934
68,101,Er,1/2-,,8.115e+05,9.392 d,B-:100,8117.01,-60921.163,1956
68,102,Er,0+,14.91,STABLE,stable,,8111.95,-60107.514,1934
68,103,Er,5/2-,,2.706e+04,7.516 h,B-:100,8097.74,-57717.822,1938
68,104,Er,0+,,1.775e+05,49.3 h,B-:100,8090.41,-56482.578,1956
68,105,Er,(7/2-),,84,1.4 m,B-:100,8074,-53654,1972
68,106,Er,0+,,192,3.2 m,B-:100,8064,-51949,1989
68,107,Er,(9/2+),,72,1.2 m,B-:100,8045,-48652,1996
68,108,Er,0+,,1.6e-07,160 ns,B-,8034,-46631,2012
68,109,Er,(1/2-),,,,B-:100,8013,-42858,2012
68,110,Er,0+,,1.6e-07,160 ns,B-,7999,-40260,2012
68,111,Er,,,,,B-:100,7976,-36080,2018
68,112,Er,0+,,,,B-:100 B-N,7960,-33180,2018
69,75,Tm,(10+),,1.9e-06,1.9 us,P:0,7850,-22159,2005
69,76,Tm,(11/2-),,3.17e-06,3.17 us,P:100,7889,-27583,1998
69,77,Tm,(5-),,0.068,68 ms,P EC+B+,7914,-31055,1993
69,78,Tm,11/2-,,0.58,0.58 s,EC+B+:85 P:15,7948.82,-35974.407,1982
69,79,Tm,(10+),,0.7,0.7 s,EC+B+:100,7968.5,-38765.034,1982
69,80,Tm,(11/2-),,0.9,0.9 s,EC+B+:100 ECP:0.2,8004,-43940,1987
69,81,Tm,(6-),,2.2,2.20 s,EC+B+:100 ECP:1.2,8021,-46491,1982
69,82,Tm,(11/2-),,4.17,4.17 s,EC+B+:100,8050.06,-50771.613,1982
69,83,Tm,(2)-,,8,8.0 s,EC+B+:100,8056.44,-51720.279,1980
69,84,Tm,(11/2-),,1.48,1.48 s,A:91 EC+B+:9,8071.26,-53972.61,1964
69,85,Tm,(2-),,8.1,8.1 s,A:54 EC+B+:46,8074.21,-54427.142,1964
69,86,Tm,11/2-,,21.6,21.6 s,EC+B+:99.17 A:0.83,8088.38,-56625.921,1971
69,87,Tm,2-,,83.8,83.8 s,EC+B+:99.936 A:0.064,8089.6,-56834.417,1971
69,88,Tm,1/2+,,217.8,3.63 m,EC+B+:100,8101.43,-58709.279,1974
69,89,Tm,2-,,238.8,3.98 m,EC+B+:100,8101.2,-58703.2,1970
69,90,Tm,5/2+,,547.8,9.13 m,EC+B+:100,8112.75,-60570.404,1971
69,91,Tm,1-,,564,9.4 m,EC+B+:100,8110.81,-60301.037,1970
69,92,Tm,7/2+,,1812,30.2 m,EC+B+:100,8120.49,-61898.715,1959
69,93,Tm,1-,,1302,21.70 m,EC+B+:100,8117.59,-61477.482,1963
69,94,Tm,1/2+,,6516,1.810 h,EC+B+:100,8124.98,-62728.413,1959
69,95,Tm,1+,,117,1.95 m,EC+B+:100 B+:39,8119.65,-61908.943,1960
69,96,Tm,1/2+,,1.082e+05,30.06 h,EC+B+:100,8125.55,-62930.024,1953
69,97,Tm,2+,,2.772e+04,7.70 h,EC+B+:100,8118.94,-61886.478,1948
69,98,Tm,1/2+,,7.992e+05,9.25 d,EC:100,8122.58,-62543.117,1948
69,99,Tm,3+,,8.044e+06,93.1 d,EC+B+:99.99 B-:0.01,8114.95,-61312.379,1949
69,100,Tm,1/2+,100,STABLE,stable,,8114.47,-61274.654,1934
69,101,Tm,1-,,1.111e+07,128.6 d,B-:99.869 EC:0.131,8105.51,-59795.314,1936
69,102,Tm,1/2+,,6.059e+07,1.92 Y,B-:100,8101.89,-59210.271,1948
69,103,Tm,2-,,2.29e+05,63.6 h,B-:100,8091.04,-57373.554,1956
69,104,Tm,(1/2+),,2.966e+04,8.24 h,B-:100,8084.46,-56256.067,1961
69,105,Tm,(4)-,,324,5.4 m,B-:100,8070.64,-53864.521,1960
69,106,Tm,(1/2+),,912,15.2 m,B-:100,8061.77,-52310.556,1961
69,107,Tm,(4+),,111,1.85 m,B-:100,8045.12,-49371.322,1961
69,108,Tm,(1/2+),,95,95 s,B-:100,8035,-47570,1989
69,109,Tm,,,3e-07,300 ns,B-,8017,-44240,2008
69,110,Tm,,,1.6e-07,160 ns,B-,8004,-41900,2012
69,111,Tm,,,3e-07,300 ns,B-:100,7983,-38170,2012
69,112,Tm,,,1.6e-07,160 ns,B- B-N,7969,-35440,2012
70,79,Yb,(1/2+),,0.7,0.7 s,EC+B+:100 ECP:0,7927,-33330,2001
70,80,Yb,0+,,2e-07,200 ns,,7965,-38830,2000
70,81,Yb,(1/2+),,1.6,1.6 s,EC+B+:100 ECP:0,7983.76,-41542.352,1985
70,82,Yb,0+,,3.03,3.03 s,EC+B+:100 B+P,8015.44,-46270.386,1982
70,83,Yb,(7/2-),,4.2,4.2 s,EC+B+:90 A:10 B+P:0.008,8022,-47160,1977
70,84,Yb,0+,,0.409,0.409 s,A:92.6 EC+B+:7.4,8039.94,-49932.093,1964
70,85,Yb,(7/2-),,1.793,1.793 s,A:89 EC+B+:11,8043.82,-50502.614,1964
70,86,Yb,0+,,26.1,26.1 s,EC+B+:90 A:10,8061.71,-53265.538,1970
70,87,Yb,7/2-,,38.6,38.6 s,EC+B+:99.5 A:0.5,8062.76,-53419.912,1970
70,88,Yb,0+,,89.4,1.49 m,EC+B+:100 A:0.0021,8079.2,-56009.62,1967
70,89,Yb,5/2(-),,100.2,1.67 m,EC+B+:100,8078.04,-55833.517,1975
70,90,Yb,0+,,288,4.8 m,EC+B+:100,8092.56,-58163.227,1967
70,91,Yb,3/2-,,252,4.2 m,EC+B+:100,8090.39,-57834.248,1974
70,92,Yb,0+,,1132,18.87 m,EC+B+:100,8102.53,-59821.163,1963
70,93,Yb,3/2-,,663,11.05 m,EC+B+:100,8099.11,-59293.878,1967
70,94,Yb,0+,,4548,75.8 m,EC:100,8109.41,-61012.171,1960
70,95,Yb,5/2-,,594,9.9 m,EC+B+:100,8104.84,-60295.388,1964
70,96,Yb,0+,,2.041e+05,56.7 h,EC:100,8112.46,-61593.706,1954
70,97,Yb,5/2-,,1050,17.5 m,EC+B+:100,8106.2,-60589.9,1954
70,98,Yb,0+,0.123,STABLE,stable,,8111.89,-61579.867,1938
70,99,Yb,7/2+,,2.766e+06,32.018 d,EC:100,8104.52,-60375.527,1946
70,100,Yb,0+,2.982,STABLE,stable,,8106.61,-60763.929,1938
70,101,Yb,1/2-,14.086,STABLE,stable,,8097.88,-59306.818,1934
70,102,Yb,0+,21.686,STABLE,stable,,8097.43,-59255.456,1934
70,103,Yb,5/2-,16.103,STABLE,stable,,8087.43,-57551.234,1934
70,104,Yb,0+,32.025,STABLE,stable,,8083.85,-56944.521,1934
70,105,Yb,(7/2-),,3.616e+05,4.185 d,B-:100,8070.93,-54695.556,1945
70,106,Yb,0+,12.995,STABLE,stable,,8064.09,-53491.322,1934
70,107,Yb,9/2+,,6880,1.911 h,B-:100,8049.97,-50986.404,1945
70,108,Yb,0+,,4440,74 m,B-:100,8042.74,-49677.139,1973
70,109,Yb,(1/2-),,480,8.0 m,B-:100,8026,-46640,1982
70,110,Yb,0+,,144,2.4 m,B-:100,8016,-44720,1987
70,111,Yb,,,1.6e-07,160 ns,B-,7996,-41088,2000
70,112,Yb,0+,,1.6e-07,160 ns,B-,7984,-38900,2012
70,113,Yb,,,2.22e-07,222 ns,B-:100,7963,-35000,2012
70,114,Yb,0+,,1.6e-07,160 ns,B-,7951,-32600,2012
70,115,Yb,,,1.6e-07,160 ns,B-,7929,-28480,2012
71,78,Lu,(11/2-),,4.5e-07,0.45 us,P:100,,,
71,79,Lu,(2+),,0.045,45 ms,P:70.9 EC+B+:29.1,7866,-24771,1993
71,80,Lu,11/2-,,0.0806,80.6 ms,P:63.4 EC+B+:36.6,7904,-30300,1982
71,81,Lu,(4- 5- 6-),,0.7,0.7 s,EC+B+:100 B+P:15,7926,-33422,1987
71,82,Lu,11/2-,,0.9,0.9 s,A EC+B+,7959.09,-38375.462,1989
71,83,Lu,(2-),,,,,7968,-39667,1981
71,84,Lu,11/2-,,0.068,68 ms,A:90 EC+B+:10,7987.44,-42545.056,1965
71,85,Lu,(2)-,,0.494,494 ms,A:95 EC+B+:5,7995.38,-43699.55,1965
71,86,Lu,(1/2+ 3/2+),,6.8,6.8 s,A:0,8013.31,-46439.818,1977
71,87,Lu,(2)-,,10.6,10.6 s,EC+B+:99.09 A:0.91,8018.57,-47212.2,1979
71,88,Lu,,,12.1,12.1 s,EC+B+:100 A:0.1,8034.6,-49708.609,1980
71,89,Lu,,,36.1,36.1 s,EC+B+:100 A:0.0001,8038.34,-50269.942,1979
71,90,Lu,1/2+,,77,77 s,EC+B+:100,8052.78,-52562.349,1973
71,91,Lu,1-,,82.2,1.37 m,EC+B+:100,8054.56,-52831.759,1978
71,92,Lu,1/2(+),,238.2,3.97 m,EC+B+:100,8066.68,-54791.415,1979
71,93,Lu,1(-),,188.4,3.14 m,EC+B+:100,8065.8,-54642.376,1977
71,94,Lu,1/2+,,644.4,10.74 m,EC+B+:100,8076.75,-56442.248,1973
71,95,Lu,6-,,159,2.65 m,EC+B+:100,8074.18,-56020.987,1969
71,96,Lu,7/2+,,3090,51.5 m,EC+B+:100,8083.17,-57526.281,1958
71,97,Lu,6(-),,330,5.5 m,EC+B+:100,8080.4,-57072.832,1960
71,98,Lu,7/2+,,1.226e+05,34.06 h,EC+B+:100,8086.32,-58082.527,1955
71,99,Lu,0+,,1.738e+05,2.012 d,EC+B+:100,8081.67,-57306.234,1951
71,100,Lu,7/2+,,7.125e+05,8.247 d,EC+B+:100,8084.66,-57828.465,1951
71,101,Lu,4-,,5.789e+05,6.70 d,EC+B+:100,8078.23,-56736.076,1951
71,102,Lu,7/2+,,4.323e+07,1.37 Y,EC:100,8079.03,-56881.014,1951
71,103,Lu,(1)-,,1.045e+08,3.31 Y,EC+B+:100,8071.45,-55570.292,1951
71,104,Lu,7/2+,97.401,STABLE,stable,,8069.14,-55165.678,1934
71,105,Lu,7-,2.599,1.187e+18,3.76E+10 Y,B-:100,8059.02,-53382.333,1935
71,106,Lu,7/2+,,5.741e+05,6.6443 d,B-:100,8053.45,-52383.903,1945
71,107,Lu,1(+),,1704,28.4 m,B-:100,8042.06,-50337.881,1957
71,108,Lu,7/2+,,1.652e+04,4.59 h,B-:100,8035.07,-49059.013,1961
71,109,Lu,5+,,342,5.7 m,B-:100,8022.04,-46676.476,1971
71,110,Lu,(7/2+),,210,3.5 m,B-:100,8011.93,-44797.414,1982
71,111,Lu,,,120,2.0 m,B-:100,7996,-41770,1982
71,112,Lu,(7/2+),,58,58 s,B-:100,7984.81,-39716.114,1983
71,113,Lu,(3+),,19,19 s,B-:100,7967,-36300,1989
71,114,Lu,,,1.6e-07,160 ns,B-,7955,-33960,2009
71,115,Lu,,,,,B-:100,7936,-30320,2012
71,116,Lu,,,,,B-:100 B-N,7923,-27770,2012
71,117,Lu,,,,,B-:100,7903,-23820,2012
72,79,Hf,,,,,,,,
72,81,Hf,,,,,,7882,-27300,2000
72,82,Hf,0+,,2,2 s,EC+B+:100 A:0,7918,-32730,1981
72,83,Hf,(7/2-),,0.843,843 ms,EC+B+:100,7929,-34310,1981
72,84,Hf,0+,,0.023,23 ms,A:100,7952.67,-37819.514,1979
72,85,Hf,(7/2-),,0.115,115 ms,A:94 EC+B+:14,7960,-38855,1965
72,86,Hf,0+,,2.85,2.85 s,EC+B+:55.7 A:44.3,7981.28,-42102.399,1965
72,87,Hf,7/2-,,5.6,5.6 s,EC+B+:65 A:35,7986.56,-42852.606,1973
72,88,Hf,0+,,13.6,13.6 s,EC+B+:99.3 A:0.7,8006.38,-45938.747,1973
72,89,Hf,(7/2-),,18.4,18.4 s,EC+B+:99.87 A:0.13,8009.12,-46315.817,1973
72,90,Hf,0+,,39.4,39.4 s,EC+B+:99.992 A:0.008,8027.12,-49168.426,1982
72,91,Hf,(5/2-),,40,40.0 s,EC+B+:100 A:0.0001,8028.01,-49269.32,1982
72,92,Hf,0+,,111,111 s,EC+B+:100,8043.81,-51818.356,1981
72,93,Hf,(5/2-),,76,76 s,EC+B+:100,8042.87,-51635.513,1981
72,94,Hf,0+,,406.2,6.77 m,EC+B+:100,8056.44,-53858.989,1965
72,95,Hf,(5/2)-,,123,2.05 m,EC+B+:100,8054.19,-53467.761,1969
72,96,Hf,0+,,1557,25.95 m,EC+B+:100,8065.55,-55360.557,1961
72,97,Hf,5/2-,,194.4,3.24 m,EC+B+:100,8061.78,-54716.895,1969
72,98,Hf,0+,,5.764e+04,16.01 h,EC:100,8070.88,-56253.86,1961
72,99,Hf,7/2(+),,4.356e+04,12.1 h,EC+B+:100,8066.07,-55431.351,1951
72,100,Hf,0+,,5.901e+07,1.87 Y,EC:100,8071.74,-56402.232,1951
72,101,Hf,1/2-,,8.496e+04,23.6 h,EC+B+:100,8066.02,-55411.79,1951
72,102,Hf,0+,0.16,6.311e+22,2.0E+15 Y,A:100,8068.53,-55844.583,1939
72,103,Hf,5/2(-),,6.048e+06,70 d,EC:100,8060.76,-54481.763,1949
72,104,Hf,0+,5.26,STABLE,stable,,8061.36,-54576.428,1934
72,105,Hf,7/2-,18.6,STABLE,stable,,8051.84,-52880.745,1934
72,106,Hf,0+,27.28,STABLE,stable,,8049.44,-52435.366,1934
72,107,Hf,9/2+,13.62,STABLE,stable,,8038.55,-50463.036,1934
72,108,Hf,0+,35.08,STABLE,stable,,8034.93,-49779.476,1934
72,109,Hf,1/2-,,3.662e+06,42.39 d,B-:100,8022,-47402.958,1935
72,110,Hf,0+,,2.809e+14,8.90E+6 Y,B-:100,8014.84,-46049.636,1961
72,111,Hf,(3/2-),,3665,1.018 h,IT:100 B-:100,8000.03,-43283.547,1956
72,112,Hf,0+,,1.483e+04,4.12 h,B-:100,7990.72,-41499.453,1973
72,113,Hf,,,210,3.5 m,B-:100,7973.97,-38319.804,1993
72,114,Hf,0+,,156,2.6 m,B-:100,7964.3,-36424.214,1998
72,115,Hf,,,,,B-:100,7947,-33000,1999
72,116,Hf,0+,,,,B-:100,7936,-30830,1999
72,117,Hf,,,,,B-:100,7917,-27150,2009
72,118,Hf,0+,,,,B-:100,7905,-24800,2012
73,82,Ta,11/2-,,0.0029,2.9 ms,P:100,7858,-23988,2007
73,83,Ta,(2-),,0.106,106 ms,P:71 EC+B+:29,7872,-26001,1992
73,84,Ta,1/2+,,0.0101,10.1 ms,A:96.6 P:3.4,7896.06,-29595.948,1979
73,85,Ta,(2-),,0.055,55 ms,A:91 EC+B+:9,7907,-31118,1979
73,86,Ta,1/2+,,0.83,0.83 s,EC+B+:66 A:34,7928.73,-34439.157,1979
73,87,Ta,,,1.55,1.55 s,A:34,7938.27,-35823.7,1979
73,88,Ta,(1/2+),,,,A EC+B+,7957.45,-38778.575,1979
73,89,Ta,,,3.57,3.57 s,EC+B+:99.926 A:0.074 ECP,7964.34,-39781.405,1985
73,90,Ta,,,10.6,10.6 s,EC+B+:99.8 A:0.2,7981.89,-42534.634,1985
73,91,Ta,(3+),,14.2,14.2 s,EC+B+:100 A,7987,-43282.805,1982
73,92,Ta,(9/2-),,31,31.0 s,EC+B+:100,8003.05,-45847.872,1982
73,93,Ta,(2)+,,34.4,34.4 s,EC+B+:100,8004.97,-46097.78,1977
73,94,Ta,(3/2+),,80,80 s,EC+B+:100,8018.86,-48351.064,1982
73,95,Ta,(2- 3+),,120,2.0 m,EC+B+:100,8019.43,-48393.913,1969
73,96,Ta,(5/2+),,294,4.9 m,EC+B+:100,8030.96,-50290.435,1969
73,97,Ta,(3+),,405.6,6.76 m,EC+B+:100,8030.3,-50137.67,1969
73,98,Ta,(5/2+),,1398,23.3 m,EC+B+:100,8039.79,-51720.279,1969
73,99,Ta,(3+),,2208,36.8 m,EC+B+:100,8037.71,-51329.983,1964
73,100,Ta,5/2-,,1.13e+04,3.14 h,EC+B+:100,8044.06,-52396.543,1960
73,101,Ta,3+,,4104,1.14 h,EC+B+:100,8040.45,-51740.771,1960
73,102,Ta,7/2+,,3.78e+04,10.5 h,EC+B+:100,8044.45,-52408.653,1960
73,103,Ta,(1)-,,2.912e+04,8.09 h,EC+B+:100,8038.67,-51365.379,1948
73,104,Ta,7/2+,,2.029e+05,56.36 h,EC+B+:100,8040.83,-51714.745,1948
73,105,Ta,7-,,8496,2.36 h,EC+B+:100,8035,-50598,1950
73,106,Ta,7/2+,,5.743e+07,1.82 Y,EC:100,8033.59,-50357.456,1950
73,107,Ta,1+,,2.935e+04,8.154 h,EC:85 B-:15,8025.89,-48933.631,1938
73,108,Ta,7/2+,99.988,STABLE,stable,,8023.4,-48439.064,1932
73,109,Ta,3-,,9.914e+06,114.74 d,B-:100,8012.63,-46430.685,1938
73,110,Ta,7/2+,,4.406e+05,5.1 d,B-:100,8006.74,-45293.547,1950
73,111,Ta,(5-),,3.132e+04,8.7 h,B-:100,7993.75,-42839.453,1955
73,112,Ta,(7/2+),,2964,49.4 m,B-:100,7986.36,-41394.371,1950
73,113,Ta,(3-),,623.4,10.39 m,B-:100,7971.84,-38607.602,1955
73,114,Ta,(7/2+),,283,283 s,B-:100,7963.21,-36895.55,1999
73,115,Ta,(1-),,19.6,19.6 s,B-:100,7948,-33910,1999
73,116,Ta,,,,,B-:100,7938,-31960,1999
73,117,Ta,(3),,5.3,5.3 s,B-:100,7922,-28720,2009
73,118,Ta,,,3e-07,300 ns,B-,7911,-26520,2009
73,119,Ta,(1 2),,2.2,2.2 s,B-:100,7894,-23100,2009
73,120,Ta,,,,,B-:100 B-N,7883,-20810,2012
73,121,Ta,,,,,B-:100 B-N,7865,-17130,2012
74,83,W,(7/2-),,0.275,275 ms,EC,7828,-19690,2010
74,84,W,0+,,0.00125,1.25 ms,A:100,7855,-23693,1981
74,85,W,,,0.0073,7.3 ms,A:99.9 EC+B+:0.1,7867,-25434,1981
74,86,W,0+,,0.091,91 ms,A:87 EC+B+:13,7892.79,-29329.073,1979
74,87,W,,,0.409,409 ms,A:73 EC+B+:27,7901,-30507,1973
74,88,W,0+,,1.19,1.19 s,EC+B+:54.8 A:45.2,7923.82,-33999.217,1973
74,89,W,7/2-,,2.67,2.67 s,EC+B+:86 A:14,7930.3,-34908.439,1973
74,90,W,0+,,6.3,6.3 s,EC+B+:96.2 A:3.8,7951.45,-38235.555,1973
74,91,W,(5/2-),,5.1,5.1 s,EC+B+:99.8 A:0.2,7955.97,-38861.316,1975
